order_id,order_date,customer_name,product,category,quantity,unit_price,total_amount,region
3619,12/3/2024,  none ,Sneakers,Footwear,5,3500,17500,West
3620,4/10/2024,  umer sheikh ,Keyboard,Electronics,1,1800,1800,West
3621,6/23/2024,  ali ahmad ,Sneakers,Footwear,1,3500,3500,Central
3622,11/14/2024,  adeel ali ,Backpack,Fashion,2,1500,3000,North
3623,5/12/2024,  anum ahmad ,Sneakers,Footwear,2,3500,7000,West
3624,6/7/2024,  sara khan ,Sneakers,Footwear,4,3500,14000,
3625,3/24/2024,  ali hassan ,BACKPACK,Fashion,5,1500,7500,Central
3626,9/5/2024,  ali mehmood ,Sports Shoes,Footwear,2,3200,6400,North
3627,6/12/2024,  umer noor ,Sports Shoes,Footwear,4,3200,12800,Central
3628,4/19/2024,  asad raza ,HANDBAG,Fashion,1,2800,2800,South
3629,3/27/2024,  shahzad noor ,Sneakers,Footwear,3,3500,10500,South
3630,10/15/2024,  anum mehmood ,Sports Shoes,Footwear,1,3200,3200,Central
3631,12/9/2024,  anum sheikh ,Keyboard,Electronics,2,1800,3600,Central
3632,5/28/2024,  adeel malik ,Laptop Stand,Accessories,3,2000,6000,West
3633,1/30/2024,  anum khan ,None,Electronics,4,1200,4800,West
3634,4/12/2024,  shahzad mehmood ,Keyboard,Electronics,1,1800,1800,North
3635,7/26/2024,  ayesha sheikh ,Keyboard,Electronics,4,1800,7200,Central
3636,12/5/2024,  umer tariq ,Sneakers,Footwear,1,3500,3500,Central
3637,1/13/2024,  umer tariq ,SPORTS SHOES,Footwear,2,3200,6400,East
3638,7/25/2024,  umer raza ,SNEAKERS,Footwear,1,3500,3500,North
3639,11/26/2024,  sara sheikh ,Mouse,Electronics,4,1200,4800,North
3640,10/8/2024,  umer malik ,Mouse,Electronics,2,1200,2400,East
3641,4/6/2024,  imran tariq ,Sports Shoes,Footwear,3,3200,9600,West
3642,12/1/2024,  ali noor ,KEYBOARD,Electronics,5,1800,9000,South
3643,12/24/2024,  imran hassan ,T-Shirt,Fashion,4,800,3200,East
3644,4/10/2024,  ayesha mehmood ,Backpack,Fashion,2,1500,3000,West
3645,1/1/2024,  asad ahmad ,Mouse,Electronics,5,1200,6000,Central
3646,3/18/2024,  asad raza ,Handbag,Fashion,5,2800,14000,West
3647,9/23/2024,  umer tariq ,Keyboard,Electronics,2,1800,3600,North
3648,8/7/2024,  adeel raza ,T-Shirt,Fashion,3,800,2400,West
3649,4/13/2024,  anum noor ,Handbag,Fashion,2,2800,5600,West
3650,2/3/2024,  adeel tariq ,Handbag,Fashion,1,2800,2800,North
3651,8/11/2024,  shahzad ali ,Backpack,Fashion,2,1500,3000,North
3652,7/21/2024,  none ,T-Shirt,Fashion,3,800,2400,Central
3653,4/18/2024,  imran hassan ,Headphones,Electronics,1,2500,2500,West
3654,3/7/2024,  anum khan ,SPORTS SHOES,Footwear,2,3200,6400,West
3655,8/13/2024,  ayesha noor ,Laptop Stand,Accessories,1,2000,2000,West
3656,10/25/2024,  maham hassan ,T-SHIRT,Fashion,4,800,3200,North
3657,8/16/2024,  maham khan ,None,Footwear,5,3200,16000,South
3658,5/17/2024,  shahzad sheikh ,Sneakers,Footwear,1,3500,3500,West
3659,12/22/2024,  umer noor ,SMART WATCH,Electronics,5,4500,22500,North
3660,10/28/2024,  maham ali ,Sports Shoes,Footwear,4,3200,12800,West
3661,7/24/2024,  ayesha ahmad ,Smart Watch,Electronics,3,4500,13500,East
3662,8/17/2024,  shahzad malik ,Smart Watch,Electronics,5,4500,22500,South
3663,7/3/2024,  anum khan ,Handbag,Fashion,2,2800,5600,South
3664,6/27/2024,  asad malik ,Laptop Stand,Accessories,2,2000,4000,North
3665,6/19/2024,  anum hassan ,Keyboard,Electronics,3,1800,5400,Central
3666,2/6/2024,  none ,Backpack,Fashion,4,1500,6000,Central
3667,4/3/2024,  sara ahmad ,LAPTOP STAND,Accessories,3,2000,6000,West
3668,4/27/2024,  anum sheikh ,NONE,Electronics,1,2500,2500,West
3669,12/28/2024,  anum hassan ,Handbag,Fashion,2,2800,5600,East
3670,4/21/2024,  anum noor ,Mouse,Electronics,2,1200,2400,Central
3671,2/15/2024,  ali tariq ,SNEAKERS,Footwear,4,3500,14000,South
3672,8/9/2024,  umer noor ,KEYBOARD,Electronics,3,1800,5400,South
3673,2/29/2024,  adeel sheikh ,MOUSE,Electronics,3,1200,3600,Central
3674,1/27/2024,  anum ali ,Headphones,Electronics,4,2500,10000,South
3675,10/28/2024,  none ,Keyboard,Electronics,3,1800,5400,West
3676,5/27/2024,  maham tariq ,Sports Shoes,Footwear,3,3200,9600,Central
3677,6/11/2024,  ali raza ,Handbag,Fashion,1,2800,2800,West
3678,4/9/2024,  ayesha hassan ,Handbag,Fashion,2,2800,5600,West
3679,6/11/2024,  sara hassan ,Handbag,Fashion,4,2800,11200,East
3680,12/2/2024,  maham hassan ,Keyboard,Electronics,1,1800,1800,North
3681,9/14/2024,  ayesha malik ,T-Shirt,Fashion,1,800,800,South
3682,12/9/2024,  sara malik ,Smart Watch,Electronics,5,4500,22500,South
3683,8/21/2024,  anum malik ,SMART WATCH,Electronics,4,4500,18000,Central
3684,4/25/2024,  sara malik ,Smart Watch,Electronics,-2,4500,4500,West
3685,9/6/2024,  maham sheikh ,T-Shirt,Fashion,5,800,4000,
3686,7/29/2024,  adeel raza ,Mouse,Electronics,4,1200,4800,West
3687,5/4/2024,  sara khan ,KEYBOARD,Electronics,2,1800,3600,Central
3688,6/3/2024,  anum tariq ,HANDBAG,Fashion,5,2800,14000,Central
3689,9/16/2024,  shahzad sheikh ,MOUSE,Electronics,5,1200,6000,North
3690,5/7/2024,  ali hassan ,T-SHIRT,Fashion,3,800,2400,South
3691,1/29/2024,  adeel mehmood ,Keyboard,Electronics,1,1800,1800,North
3692,10/2/2024,  maham noor ,Handbag,Fashion,5,2800,14000,North
3693,8/21/2024,  imran mehmood ,Laptop Stand,Accessories,1,2000,2000,West
3694,4/19/2024,  imran tariq ,LAPTOP STAND,Accessories,4,2000,8000,North
3695,1/9/2024,  ali tariq ,Sneakers,Footwear,1,3500,3500,South
3696,11/28/2024,  umer sheikh ,T-SHIRT,Fashion,5,800,4000,South
3697,5/2/2024,  imran tariq ,Mouse,Electronics,1,1200,1200,Central
3698,3/11/2024,  shahzad hassan ,Backpack,Fashion,2,1500,3000,South
3699,8/5/2024,  imran mehmood ,Smart Watch,Electronics,5,4500,22500,Central
3700,4/1/2024,  sara ahmad ,Keyboard,Electronics,2,1800,3600,South
3701,3/24/2024,  anum raza ,Keyboard,Electronics,1,1800,1800,East
3702,3/4/2024,  maham sheikh ,T-Shirt,Fashion,1,800,800,West
3703,11/14/2024,  sara mehmood ,SMART WATCH,Electronics,4,4500,18000,Central
3704,6/27/2024,  ayesha raza ,BACKPACK,Fashion,4,1500,6000,East
3705,4/18/2024,  ayesha mehmood ,Backpack,Fashion,5,1500,7500,Central
3706,8/25/2024,  anum ali ,NONE,Electronics,5,1800,9000,North
3707,12/19/2024,  imran sheikh ,Handbag,Fashion,5,2800,14000,South
3708,5/26/2024,  adeel malik ,Sports Shoes,Footwear,1,3200,3200,West
3709,10/11/2024,  ayesha mehmood ,Backpack,Fashion,1,1500,1500,Central
3710,11/8/2024,  anum ahmad ,NONE,Electronics,3,1200,3600,North
3711,4/16/2024,  sara tariq ,LAPTOP STAND,Accessories,5,2000,10000,East
3712,11/10/2024,  imran noor ,Keyboard,Electronics,3,1800,5400,Central
3713,5/12/2024,  shahzad khan ,SNEAKERS,Footwear,1,3500,3500,Central
3714,11/26/2024,  anum raza ,T-SHIRT,Fashion,5,800,4000,North
3715,1/2/2024,  shahzad khan ,Sports Shoes,Footwear,2,3200,6400,North
3716,1/14/2024,  ayesha mehmood ,Smart Watch,Electronics,1,4500,4500,North
3717,9/12/2024,  sara ali ,HEADPHONES,Electronics,1,2500,2500,South
3718,10/12/2024,  sara ahmad ,Laptop Stand,Accessories,3,2000,6000,South
3719,8/28/2024,  shahzad sheikh ,Headphones,Electronics,5,2500,12500,East
3720,12/6/2024,  sara hassan ,MOUSE,Electronics,2,1200,2400,
3721,2/3/2024,  ayesha mehmood ,Keyboard,Electronics,2,1800,3600,East
3722,8/15/2024,  shahzad hassan ,Mouse,Electronics,5,1200,6000,North
3723,8/1/2024,  anum malik ,Mouse,Electronics,4,1200,4800,North
3724,9/16/2024,  shahzad ali ,SNEAKERS,Footwear,3,3500,10500,Central
3725,5/18/2024,  maham noor ,Mouse,Electronics,4,1200,4800,South
3726,7/16/2024,  sara khan ,HANDBAG,Fashion,3,2800,8400,Central
3727,6/8/2024,  maham ahmad ,Backpack,Fashion,3,1500,4500,West
3728,11/7/2024,  shahzad hassan ,Handbag,Fashion,3,2800,8400,East
3729,1/29/2024,  ayesha ahmad ,Headphones,Electronics,2,2500,5000,South
3730,7/14/2024,  imran hassan ,None,Electronics,3,1800,5400,West
3731,3/30/2024,  umer raza ,Laptop Stand,Accessories,2,2000,4000,East
3732,3/3/2024,  ali hassan ,Keyboard,Electronics,1,1800,1800,East
3733,8/5/2024,  adeel sheikh ,Keyboard,Electronics,2,1800,3600,North
3734,7/19/2024,  ayesha noor ,Keyboard,Electronics,3,1800,5400,East
3735,6/2/2024,  asad tariq ,Sports Shoes,Footwear,2,3200,6400,East
3736,4/20/2024,  maham raza ,Headphones,Electronics,4,2500,10000,West
3737,2/8/2024,  imran mehmood ,SNEAKERS,Footwear,1,3500,3500,Central
3738,1/3/2024,  shahzad sheikh ,T-SHIRT,Fashion,1,800,800,West
3739,10/21/2024,  asad raza ,T-Shirt,Fashion,2,800,1600,East
3740,4/15/2024,  shahzad mehmood ,Backpack,Fashion,-2,1500,7500,South
3741,6/7/2024,  imran khan ,Sports Shoes,Footwear,5,3200,16000,Central
3742,1/24/2024,  anum hassan ,LAPTOP STAND,Accessories,5,2000,10000,North
3743,10/9/2024,  adeel hassan ,Sports Shoes,Footwear,2,3200,6400,East
3744,3/10/2024,  ayesha sheikh ,Keyboard,Electronics,3,1800,5400,South
3745,9/13/2024,  ali mehmood ,T-Shirt,Fashion,1,800,800,South
3746,11/6/2024,  sara mehmood ,SMART WATCH,Electronics,5,4500,22500,East
3747,7/12/2024,  anum ahmad ,Handbag,Fashion,3,2800,8400,North
3748,3/6/2024,  asad mehmood ,Handbag,Fashion,3,2800,8400,North
3749,3/20/2024,  adeel tariq ,Laptop Stand,Accessories,2,2000,4000,South
3750,6/15/2024,  imran tariq ,Smart Watch,Electronics,1,4500,4500,South
3751,8/28/2024,  anum malik ,Handbag,Fashion,5,2800,14000,South
3752,6/15/2024,  sara hassan ,Laptop Stand,Accessories,2,2000,4000,West
3753,6/7/2024,  umer ali ,KEYBOARD,Electronics,2,1800,3600,East
3754,10/14/2024,  sara sheikh ,HANDBAG,Fashion,1,2800,2800,East
3755,4/17/2024,  sara ali ,Mouse,Electronics,4,1200,4800,Central
3756,10/4/2024,  adeel mehmood ,Handbag,Fashion,5,2800,14000,North
3757,8/15/2024,  none ,T-Shirt,Fashion,3,800,2400,East
3758,12/4/2024,  adeel sheikh ,Backpack,Fashion,4,1500,6000,
3759,8/15/2024,  ayesha malik ,MOUSE,Electronics,1,1200,1200,West
3760,6/20/2024,  maham mehmood ,Laptop Stand,Accessories,3,2000,6000,South
3761,8/11/2024,  ali mehmood ,SPORTS SHOES,Footwear,5,3200,16000,West
3762,10/16/2024,  shahzad raza ,SPORTS SHOES,Footwear,2,3200,6400,South
3763,6/4/2024,  ali sheikh ,Sneakers,Footwear,1,3500,3500,North
3764,11/7/2024,  shahzad mehmood ,SNEAKERS,Footwear,3,3500,10500,Central
3765,5/1/2024,  adeel hassan ,Mouse,Electronics,5,1200,6000,North
3766,9/7/2024,  ali mehmood ,Smart Watch,Electronics,1,4500,4500,West
3767,3/28/2024,  anum tariq ,Keyboard,Electronics,3,1800,5400,South
3768,11/8/2024,  imran mehmood ,T-Shirt,Fashion,1,800,800,North
3769,3/16/2024,  imran mehmood ,Headphones,Electronics,2,2500,5000,East
3770,5/15/2024,  umer ahmad ,T-Shirt,Fashion,1,800,800,West
3771,2/12/2024,  asad raza ,Backpack,Fashion,5,1500,7500,East
3772,3/11/2024,  maham hassan ,Keyboard,Electronics,2,1800,3600,West
3773,2/25/2024,  adeel tariq ,SPORTS SHOES,Footwear,2,3200,6400,North
3774,8/23/2024,  maham tariq ,Laptop Stand,Accessories,2,2000,4000,West
3775,5/21/2024,  umer mehmood ,Keyboard,Electronics,4,1800,7200,South
3776,6/24/2024,  adeel malik ,Sneakers,Footwear,2,3500,7000,Central
3777,5/1/2024,  anum mehmood ,Backpack,Fashion,1,1500,1500,North
3778,4/13/2024,  asad sheikh ,MOUSE,Electronics,5,1200,6000,South
3779,5/11/2024,  imran raza ,HANDBAG,Fashion,2,2800,5600,North
3780,4/16/2024,  asad mehmood ,Laptop Stand,Accessories,4,2000,8000,Central
3781,9/17/2024,  anum ali ,Sneakers,Footwear,-5,3500,3500,North
3782,8/14/2024,  imran ahmad ,T-Shirt,Fashion,5,800,4000,West
3783,10/2/2024,  asad sheikh ,LAPTOP STAND,Accessories,5,2000,10000,Central
3784,9/4/2024,  asad raza ,Keyboard,Electronics,1,1800,1800,East
3785,3/15/2024,  asad sheikh ,KEYBOARD,Electronics,5,1800,9000,South
3786,9/24/2024,  ali ahmad ,BACKPACK,Fashion,1,1500,1500,Central
3787,6/6/2024,  umer mehmood ,BACKPACK,Fashion,4,1500,6000,Central
3788,7/26/2024,  maham tariq ,Mouse,Electronics,1,1200,1200,West
3789,7/22/2024,  umer khan ,Smart Watch,Electronics,2,4500,9000,South
3790,1/31/2024,  imran mehmood ,Mouse,Electronics,5,1200,6000,South
3791,11/17/2024,  maham tariq ,T-Shirt,Fashion,1,800,800,
3792,8/15/2024,  umer ali ,SPORTS SHOES,Footwear,3,3200,9600,South
3793,10/23/2024,  ayesha raza ,MOUSE,Electronics,4,1200,4800,North
3794,6/29/2024,  maham khan ,T-Shirt,Fashion,3,800,2400,South
3795,2/25/2024,  sara tariq ,MOUSE,Electronics,1,1200,1200,East
3796,6/27/2024,  maham ali ,Mouse,Electronics,4,1200,4800,East
3797,7/16/2024,  ali sheikh ,NONE,Fashion,-5,800,1600,East
3798,7/27/2024,  imran malik ,MOUSE,Electronics,4,1200,4800,North
3799,2/10/2024,  sara mehmood ,Keyboard,Electronics,1,1800,1800,South
3800,6/16/2024,  maham malik ,Mouse,Electronics,5,1200,6000,South
3801,3/19/2024,  asad ali ,SMART WATCH,Electronics,4,4500,18000,South
3802,3/22/2024,  imran noor ,Headphones,Electronics,2,2500,5000,West
3803,5/9/2024,  imran malik ,KEYBOARD,Electronics,5,1800,9000,Central
3804,11/8/2024,  sara raza ,SMART WATCH,Electronics,5,4500,22500,Central
3805,2/9/2024,  ali raza ,T-SHIRT,Fashion,3,800,2400,West
3806,6/8/2024,  asad khan ,SPORTS SHOES,Footwear,2,3200,6400,South
3807,6/2/2024,  maham ali ,Smart Watch,Electronics,1,4500,4500,West
3808,5/14/2024,  umer ahmad ,KEYBOARD,Electronics,5,1800,9000,West
3809,7/21/2024,  umer sheikh ,SPORTS SHOES,Footwear,1,3200,3200,South
3810,5/1/2024,  anum noor ,Headphones,Electronics,1,2500,2500,West
3811,7/16/2024,  sara noor ,HEADPHONES,Electronics,2,2500,5000,Central
3812,3/18/2024,  none ,Headphones,Electronics,5,2500,12500,South
3813,4/23/2024,  shahzad khan ,SNEAKERS,Footwear,1,3500,3500,South
3814,8/22/2024,  umer ali ,HANDBAG,Fashion,5,2800,14000,North
3815,5/4/2024,  adeel khan ,SPORTS SHOES,Footwear,4,3200,12800,South
3816,4/12/2024,  ayesha noor ,Mouse,Electronics,2,1200,2400,North
3817,12/12/2024,  asad khan ,Laptop Stand,Accessories,3,2000,6000,South
3818,5/29/2024,  adeel raza ,Headphones,Electronics,5,2500,12500,North
3819,3/4/2024,  adeel sheikh ,Keyboard,Electronics,5,1800,9000,South
3820,11/12/2024,  umer raza ,None,Electronics,3,1200,3600,North
3821,1/20/2024,  shahzad ahmad ,Headphones,Electronics,5,2500,12500,West
3822,6/15/2024,  imran ali ,BACKPACK,Fashion,2,1500,3000,South
3823,2/29/2024,  shahzad hassan ,HANDBAG,Fashion,4,2800,11200,West
3824,5/8/2024,  adeel sheikh ,T-Shirt,Fashion,3,800,2400,East
3825,8/28/2024,  imran noor ,None,Electronics,5,2500,12500,
3826,3/27/2024,  sara ahmad ,Keyboard,Electronics,2,1800,3600,Central
3827,8/31/2024,  ayesha mehmood ,Backpack,Fashion,2,1500,3000,West
3828,12/23/2024,  imran ali ,Handbag,Fashion,1,2800,2800,East
3829,9/10/2024,  maham malik ,Laptop Stand,Accessories,5,2000,10000,East
3830,7/23/2024,  imran sheikh ,T-Shirt,Fashion,5,800,4000,Central
3831,5/31/2024,  umer khan ,SPORTS SHOES,Footwear,5,3200,16000,South
3832,10/17/2024,  umer ali ,SPORTS SHOES,Footwear,3,3200,9600,North
3833,9/7/2024,  imran raza ,Backpack,Fashion,2,1500,3000,
3834,9/8/2024,  asad raza ,T-Shirt,Fashion,2,800,1600,North
3835,7/25/2024,  maham tariq ,SMART WATCH,Electronics,5,4500,22500,Central
3836,2/23/2024,  umer malik ,Backpack,Fashion,3,1500,4500,Central
3837,6/28/2024,  umer raza ,Mouse,Electronics,2,1200,2400,Central
3838,11/7/2024,  maham tariq ,Keyboard,Electronics,2,1800,3600,Central
3839,12/7/2024,  shahzad khan ,Sneakers,Footwear,5,3500,17500,Central
3840,6/1/2024,  ayesha ali ,HEADPHONES,Electronics,4,2500,10000,West
3841,7/8/2024,  sara noor ,T-Shirt,Fashion,4,800,3200,South
3842,5/25/2024,  ali noor ,Handbag,Fashion,3,2800,8400,North
3843,5/19/2024,  ayesha khan ,Laptop Stand,Accessories,1,2000,2000,North
3844,8/16/2024,  adeel sheikh ,Headphones,Electronics,1,2500,2500,South
3845,11/3/2024,  ali tariq ,Handbag,Fashion,4,2800,11200,East
3846,2/11/2024,  umer sheikh ,Sports Shoes,Footwear,5,3200,16000,Central
3847,3/1/2024,  anum raza ,Smart Watch,Electronics,5,4500,22500,North
3848,4/9/2024,  ali raza ,SNEAKERS,Footwear,1,3500,3500,East
3849,10/22/2024,  adeel tariq ,Mouse,Electronics,4,1200,4800,
3850,10/23/2024,  adeel sheikh ,BACKPACK,Fashion,3,1500,4500,West
3851,6/30/2024,  sara ali ,T-SHIRT,Fashion,5,800,4000,South
3852,4/25/2024,  adeel ali ,Mouse,Electronics,2,1200,2400,West
3853,3/31/2024,  sara raza ,Smart Watch,Electronics,3,4500,13500,West
3854,7/3/2024,  none ,MOUSE,Electronics,1,1200,1200,South
3855,3/31/2024,  asad ali ,Laptop Stand,Accessories,2,2000,4000,Central
3856,12/26/2024,  ali hassan ,SNEAKERS,Footwear,1,3500,3500,West
3857,6/5/2024,  ali raza ,Laptop Stand,Accessories,5,2000,10000,North
3858,5/4/2024,  ali noor ,T-SHIRT,Fashion,3,800,2400,West
3859,10/27/2024,  anum ahmad ,T-Shirt,Fashion,1,800,800,Central
3860,3/9/2024,  umer raza ,Handbag,Fashion,2,2800,5600,West
3861,7/22/2024,  ali malik ,MOUSE,Electronics,2,1200,2400,East
3862,4/29/2024,  umer sheikh ,Keyboard,Electronics,5,1800,9000,South
3863,9/11/2024,  adeel sheikh ,Keyboard,Electronics,1,1800,1800,North
3864,10/1/2024,  umer tariq ,Mouse,Electronics,1,1200,1200,South
3865,12/18/2024,  ayesha sheikh ,Headphones,Electronics,4,2500,10000,North
3866,4/17/2024,  umer ahmad ,Smart Watch,Electronics,3,4500,13500,West
3867,6/8/2024,  sara raza ,Mouse,Electronics,1,1200,1200,North
3868,3/21/2024,  sara khan ,Backpack,Fashion,1,1500,1500,Central
3869,7/24/2024,  adeel sheikh ,Sneakers,Footwear,2,3500,7000,Central
3870,2/21/2024,  adeel tariq ,Backpack,Fashion,2,1500,3000,West
3871,8/31/2024,  asad sheikh ,Backpack,Fashion,1,1500,1500,North
3872,10/8/2024,  asad ahmad ,HANDBAG,Fashion,1,2800,2800,West
3873,4/17/2024,  ali mehmood ,Mouse,Electronics,3,1200,3600,North
3874,9/7/2024,  none ,Sports Shoes,Footwear,3,3200,9600,North
3875,4/12/2024,  adeel khan ,Smart Watch,Electronics,1,4500,4500,North
3876,1/29/2024,  anum khan ,Mouse,Electronics,3,1200,3600,
3877,4/1/2024,  adeel raza ,NONE,Electronics,2,4500,9000,West
3878,7/19/2024,  ayesha ahmad ,Mouse,Electronics,5,1200,6000,West
3879,7/31/2024,  sara ali ,Keyboard,Electronics,4,1800,7200,West
3880,1/31/2024,  imran malik ,Sneakers,Footwear,4,3500,14000,Central
3881,10/27/2024,  none ,Mouse,Electronics,1,1200,1200,East
3882,6/17/2024,  umer ali ,Sneakers,Footwear,1,3500,3500,East
3883,6/10/2024,  maham hassan ,Sneakers,Footwear,3,3500,10500,East
3884,4/20/2024,  imran khan ,HANDBAG,Fashion,-2,2800,2800,South
3885,4/3/2024,  adeel sheikh ,Laptop Stand,Accessories,5,2000,10000,North
3886,10/26/2024,  adeel ali ,SMART WATCH,Electronics,3,4500,13500,South
3887,2/7/2024,  imran khan ,Handbag,Fashion,2,2800,5600,West
3888,3/23/2024,  shahzad sheikh ,Sports Shoes,Footwear,5,3200,16000,North
3889,8/11/2024,  ayesha hassan ,Sneakers,Footwear,2,3500,7000,South
3890,8/22/2024,  sara tariq ,Headphones,Electronics,4,2500,10000,North
3891,10/11/2024,  none ,T-Shirt,Fashion,2,800,1600,West
3892,5/20/2024,  sara mehmood ,Headphones,Electronics,3,2500,7500,West
3893,12/29/2024,  imran hassan ,Backpack,Fashion,3,1500,4500,West
3894,10/11/2024,  anum tariq ,NONE,Fashion,5,1500,7500,North
3895,8/24/2024,  imran hassan ,Keyboard,Electronics,3,1800,5400,
3896,11/20/2024,  shahzad mehmood ,Mouse,Electronics,4,1200,4800,North
3897,9/17/2024,  sara hassan ,Headphones,Electronics,5,2500,12500,West
3898,4/6/2024,  maham malik ,Smart Watch,Electronics,4,4500,18000,East
3899,5/25/2024,  anum tariq ,Laptop Stand,Accessories,4,2000,8000,South
3900,2/5/2024,  asad malik ,Smart Watch,Electronics,4,4500,18000,East
3901,6/16/2024,  sara hassan ,Laptop Stand,Accessories,5,2000,10000,East
3902,1/9/2024,  umer noor ,Backpack,Fashion,4,1500,6000,West
3903,5/25/2024,  asad ali ,T-Shirt,Fashion,5,800,4000,West
3904,2/2/2024,  maham hassan ,Handbag,Fashion,3,2800,8400,East
3905,4/22/2024,  ali khan ,T-SHIRT,Fashion,1,800,800,Central
3906,5/30/2024,  umer ali ,BACKPACK,Fashion,1,1500,1500,West
3907,10/16/2024,  ayesha mehmood ,SMART WATCH,Electronics,-3,4500,4500,East
3908,7/26/2024,  umer tariq ,Keyboard,Electronics,3,1800,5400,North
3909,5/5/2024,  shahzad khan ,Smart Watch,Electronics,2,4500,9000,East
3910,8/3/2024,  adeel mehmood ,HEADPHONES,Electronics,1,2500,2500,West
3911,2/11/2024,  ali hassan ,Laptop Stand,Accessories,4,2000,8000,West
3912,7/21/2024,  umer khan ,T-Shirt,Fashion,5,800,4000,West
3913,11/28/2024,  maham hassan ,Handbag,Fashion,5,2800,14000,North
3914,11/25/2024,  ayesha khan ,BACKPACK,Fashion,5,1500,7500,South
3915,12/5/2024,  adeel noor ,Mouse,Electronics,5,1200,6000,North
3916,5/13/2024,  adeel raza ,Smart Watch,Electronics,3,4500,13500,Central
3917,5/28/2024,  sara tariq ,None,Electronics,2,1200,2400,West
3918,7/17/2024,  shahzad hassan ,HEADPHONES,Electronics,4,2500,10000,West
3919,1/31/2024,  anum malik ,SMART WATCH,Electronics,3,4500,13500,South
3920,11/20/2024,  asad mehmood ,Laptop Stand,Accessories,5,2000,10000,South
3921,2/5/2024,  ali raza ,KEYBOARD,Electronics,-3,1800,5400,South
3922,9/8/2024,  imran sheikh ,Handbag,Fashion,3,2800,8400,North
3923,4/23/2024,  sara ali ,Sports Shoes,Footwear,4,3200,12800,West
3924,3/24/2024,  sara hassan ,Smart Watch,Electronics,1,4500,4500,West
3925,6/25/2024,  sara hassan ,Sneakers,Footwear,4,3500,14000,North
3926,10/16/2024,  asad sheikh ,Handbag,Fashion,3,2800,8400,Central
3927,1/19/2024,  ali mehmood ,T-Shirt,Fashion,3,800,2400,South
3928,7/15/2024,  ayesha noor ,T-Shirt,Fashion,1,800,800,West
3929,8/30/2024,  imran malik ,LAPTOP STAND,Accessories,3,2000,6000,Central
3930,1/10/2024,  ali malik ,Headphones,Electronics,3,2500,7500,Central
